,sales
1339,0.6931471805599453
1340,5.53338948872752
1341,1.0986122886681098
1342,2.1972245773362196
1343,2.302585092994046
1344,2.1972245773362196
1345,1.9459101490553132
1346,1.791759469228055
1347,1.0986122886681098
1348,1.3862943611198906
1349,4.1588830833596715
1350,1.0986122886681098
1351,2.3978952727983707
1352,1.3862943611198906
1353,2.833213344056216
1354,2.772588722239781
1355,4.356708826689592
1356,5.4116460518550396
1357,0.0
1358,0.6931471805599453
1359,0.6931471805599453
1360,1.9459101490553132
1361,3.367295829986474
1362,1.791759469228055
1363,2.70805020110221
1364,2.1972245773362196
1365,0.0
1366,1.791759469228055
1367,1.6094379124341003
1368,4.110873864173311
1369,1.9459101490553132
1370,2.9444389791664403
1371,1.0986122886681098
1372,0.0
1373,3.58351893845611
1374,4.718498871295094
1375,0.0
1376,4.700480365792417
1377,1.791759469228055
1378,4.59511985013459
1379,1.0986122886681098
1380,1.791759469228055
1381,0.6931471805599453
1382,3.713572066704308
1383,0.6931471805599453
1384,4.2626798770413155
1385,5.14166355650266
1386,1.791759469228055
1387,1.791759469228055
1388,2.0794415416798357
1389,4.406719247264253
1390,2.302585092994046
1391,4.02535169073515
1392,3.4965075614664802
1393,1.3862943611198906
1394,0.0
1395,2.70805020110221
1396,0.6931471805599453
1397,1.3862943611198906
1398,3.7612001156935624
1399,2.5649493574615367
1400,1.9459101490553132
1401,0.6931471805599453
1402,0.0
1403,3.8066624897703196
1404,5.247024072160486
1405,4.330733340286331
1406,3.9512437185814275
1407,0.6931471805599453
1408,3.1354942159291497
1409,0.6931471805599453
1410,3.8066624897703196
1411,3.6375861597263857
1412,0.6931471805599453
1413,0.0
1414,3.784189633918261
1415,2.6390573296152584
1416,3.258096538021482
1417,3.1354942159291497
1418,3.58351893845611
1419,1.3862943611198906
1420,1.6094379124341003
1421,0.0
1422,2.3978952727983707
1423,1.791759469228055
1424,3.6635616461296463
1425,3.1354942159291497
1426,3.9318256327243257
1427,3.091042453358316
1428,2.5649493574615367
1429,2.1972245773362196
1430,2.0794415416798357
1431,0.6931471805599453
1432,5.556828061699537
1433,2.1972245773362196
1434,1.9459101490553132
1435,0.6931471805599453
1436,2.70805020110221
1437,2.833213344056216
1438,3.091042453358316
1439,2.3978952727983707
1440,0.0
1441,0.6931471805599453
1442,1.6094379124341003
1443,1.0986122886681098
1444,1.0986122886681098
1445,0.0
1446,0.0
1447,2.302585092994046
1448,1.3862943611198906
1449,3.2188758248682006
1450,2.70805020110221
1451,0.0
1452,1.0986122886681098
1453,2.772588722239781
1454,1.0986122886681098
1455,2.70805020110221
1456,6.45833828334479
1457,4.04305126783455
1458,2.1972245773362196
1459,0.0
1460,2.3978952727983707
1461,0.6931471805599453
1462,1.0986122886681098
1463,3.332204510175204
1464,2.0794415416798357
1465,1.0986122886681098
1466,1.791759469228055
1467,1.791759469228055
1468,2.302585092994046
1469,3.9512437185814275
1470,3.6888794541139363
1471,1.3862943611198906
1472,2.772588722239781
1473,3.1780538303479458
1474,2.5649493574615367
1475,2.3978952727983707
1476,2.3978952727983707
1477,2.6390573296152584
1478,5.017279836814924
1479,1.3862943611198906
1480,3.6635616461296463
1481,2.70805020110221
1482,5.10594547390058
1483,2.5649493574615367
1484,0.0
1485,1.0986122886681098
1486,3.367295829986474
1487,2.0794415416798357
1488,1.0986122886681098
1489,1.3862943611198906
1490,4.8283137373023015
1491,2.9444389791664403
1492,2.9444389791664403
1493,2.9444389791664403
1494,4.852030263919617
1495,0.0
1496,1.0986122886681098
1497,1.3862943611198906
1498,2.302585092994046
1499,0.0
1500,2.70805020110221
1501,3.044522437723423
1502,3.367295829986474
1503,1.3862943611198906
1504,2.4849066497880004
1505,1.9459101490553132
1506,0.6931471805599453
1507,2.302585092994046
1508,2.5649493574615367
1509,5.25227342804663
1510,4.394449154672439
1511,0.0
1512,1.0986122886681098
1513,1.791759469228055
1514,3.4339872044851463
1515,3.4011973816621555
1516,1.0986122886681098
1517,2.5649493574615367
1518,1.9459101490553132
1519,3.4965075614664802
1520,1.3862943611198906
1521,5.4116460518550396
1522,4.31748811353631
1523,3.1354942159291497
1524,0.6931471805599453
1525,2.6390573296152584
1526,1.6094379124341003
1527,1.3862943611198906
1528,1.0986122886681098
1529,1.0986122886681098
1530,4.406719247264253
1531,4.060443010546419
1532,2.302585092994046
1533,1.9459101490553132
1534,0.6931471805599453
1535,1.791759469228055
1536,1.6094379124341003
1537,2.833213344056216
1538,1.9459101490553132
1539,2.5649493574615367
1540,1.0986122886681098
1541,1.0986122886681098
1542,0.6931471805599453
1543,0.0
1544,0.0
1545,3.7612001156935624
1546,2.4849066497880004
1547,3.6375861597263857
1548,2.0794415416798357
1549,3.6888794541139363
1550,1.3862943611198906
1551,0.6931471805599453
1552,2.4849066497880004
1553,1.0986122886681098
1554,2.1972245773362196
1555,4.330733340286331
1556,4.290459441148391
1557,1.3862943611198906
1558,2.70805020110221
1559,1.6094379124341003
1560,3.4339872044851463
1561,2.3978952727983707
1562,0.0
1563,4.330733340286331
1564,1.791759469228055
1565,1.0986122886681098
1566,2.0794415416798357
1567,2.0794415416798357
1568,1.6094379124341003
1569,2.5649493574615367
1570,3.6375861597263857
1571,4.875197323201151
1572,0.0
1573,2.3978952727983707
1574,3.5553480614894135
1575,2.0794415416798357
